binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog16_word_count_fsm,1,1.0000,5,5,True,False,513,12,0.001215,3401,1174,openai.gpt-oss-120b-1:0,bedrock,21.2,[],2026-08-14T13:35:52,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,2,1.0000,5,5,True,False,788,12,0.001767,3401,2095,openai.gpt-oss-120b-1:0,bedrock,15.7,[],2026-08-14T13:36:08,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,3,0.8000,4,5,True,False,871,12,0.001604,3401,1823,openai.gpt-oss-120b-1:0,bedrock,12.3,[],2026-08-14T13:36:20,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,4,1.0000,5,5,True,False,517,12,0.001382,3401,1453,openai.gpt-oss-120b-1:0,bedrock,14.1,[],2026-08-14T13:36:34,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,5,0.8000,4,5,True,False,616,12,0.002010,3401,2500,openai.gpt-oss-120b-1:0,bedrock,21.0,[],2026-08-14T13:36:55,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,6,1.0000,5,5,True,False,513,12,0.001216,3401,1177,openai.gpt-oss-120b-1:0,bedrock,21.8,[],2026-08-14T13:37:17,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,7,1.0000,5,5,True,False,503,12,0.001933,3401,2372,openai.gpt-oss-120b-1:0,bedrock,11.1,[],2026-08-14T13:37:28,gpt-oss-120b,bedrock,text
prog16_word_count_fsm,8,1.0000,5,5,True,False,513,12,0.001156,3401,1076,openai.gpt-oss-120b-1:0,bedrock,12.1,[],2026-08-14T13:37:40,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,1,1.0000,5,5,True,False,1149,12,0.002256,3713,2831,openai.gpt-oss-120b-1:0,bedrock,23.1,[],2026-08-14T13:38:03,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,2,1.0000,5,5,True,False,1452,12,0.001926,3713,2281,openai.gpt-oss-120b-1:0,bedrock,16.1,[],2026-08-14T13:38:19,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,3,1.0000,5,5,True,False,1315,12,0.002353,3713,2993,openai.gpt-oss-120b-1:0,bedrock,35.7,[],2026-08-14T13:38:55,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,4,1.0000,5,5,True,False,1505,12,0.002713,3713,3594,openai.gpt-oss-120b-1:0,bedrock,59.8,[],2026-08-14T13:39:55,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,5,1.0000,5,5,True,False,1451,12,0.001908,3713,2251,openai.gpt-oss-120b-1:0,bedrock,21.9,[],2026-08-14T13:40:17,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,6,1.0000,5,5,True,False,1628,12,0.002632,3713,3458,openai.gpt-oss-120b-1:0,bedrock,24.0,[],2026-08-14T13:40:41,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,7,1.0000,5,5,True,False,1411,12,0.002026,3713,2449,openai.gpt-oss-120b-1:0,bedrock,16.7,[],2026-08-14T13:40:57,gpt-oss-120b,bedrock,text
prog17_whitespace_trim,8,1.0000,5,5,True,False,1284,12,0.003047,3713,4150,openai.gpt-oss-120b-1:0,bedrock,56.8,[],2026-08-14T13:41:54,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,1,0.8000,4,5,True,False,1276,12,0.001818,4505,1903,openai.gpt-oss-120b-1:0,bedrock,8.8,[],2026-08-14T13:42:03,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,2,1.0000,5,5,True,False,1619,12,0.001608,4505,1553,openai.gpt-oss-120b-1:0,bedrock,13.7,[],2026-08-14T13:42:17,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,3,0.8000,4,5,True,False,855,12,0.002188,4505,2521,openai.gpt-oss-120b-1:0,bedrock,19.2,[],2026-08-14T13:42:36,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,4,1.0000,5,5,True,False,1589,12,0.001920,4505,2073,openai.gpt-oss-120b-1:0,bedrock,29.9,[],2026-08-14T13:43:06,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,5,1.0000,5,5,True,False,1277,12,0.001434,4505,1263,openai.gpt-oss-120b-1:0,bedrock,9.9,[],2026-08-14T13:43:16,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,6,0.8000,4,5,True,False,782,12,0.001380,4505,1174,openai.gpt-oss-120b-1:0,bedrock,9.0,[],2026-08-14T13:43:25,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,7,1.0000,5,5,True,False,1541,12,0.001819,4505,1905,openai.gpt-oss-120b-1:0,bedrock,13.2,[],2026-08-14T13:43:38,gpt-oss-120b,bedrock,text
prog18_caesar_cipher,8,1.0000,5,5,True,False,1226,12,0.001479,4505,1339,openai.gpt-oss-120b-1:0,bedrock,13.0,[],2026-08-14T13:43:51,gpt-oss-120b,bedrock,text
prog19_palindrome_checker,1,1.0000,5,5,True,False,1155,12,0.002112,4280,2450,openai.gpt-oss-120b-1:0,bedrock,20.4,[],2026-08-14T13:44:11,gpt-oss-120b,bedrock,text
prog19_palindrome_checker,2,1.0000,5,5,True,False,1088,12,0.002132,4280,2483,openai.gpt-oss-120b-1:0,bedrock,15.1,[],2026-08-14T13:44:26,gpt-oss-120b,bedrock,text
prog19_palindrome_checker,3,1.0000,5,5,True,False,1093,12,0.002160,4280,2530,openai.gpt-oss-120b-1:0,bedrock,13.0,[],2026-08-14T13:44:39,gpt-oss-120b,bedrock,text
