binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog16_word_count_fsm,1,1.0000,5,5,True,False,471,12,0.009292,13846,547,databricks-meta-llama-3-3-70b-instruct,databricks,15.7,[],2026-08-14T15:53:09,llama-3.3-70b,databricks,native
prog16_word_count_fsm,2,1.0000,5,5,True,False,487,12,0.006486,9684,375,databricks-meta-llama-3-3-70b-instruct,databricks,9.9,[],2026-08-14T15:53:19,llama-3.3-70b,databricks,native
prog16_word_count_fsm,3,1.0000,5,5,True,False,489,12,0.009118,13814,461,databricks-meta-llama-3-3-70b-instruct,databricks,13.5,[],2026-08-14T15:53:32,llama-3.3-70b,databricks,native
prog16_word_count_fsm,4,1.0000,5,5,True,False,488,12,0.006699,9668,499,databricks-meta-llama-3-3-70b-instruct,databricks,11.3,[],2026-08-14T15:53:43,llama-3.3-70b,databricks,native
prog16_word_count_fsm,5,1.0000,5,5,True,False,467,12,0.009171,13821,488,databricks-meta-llama-3-3-70b-instruct,databricks,13.2,[],2026-08-14T15:53:57,llama-3.3-70b,databricks,native
prog16_word_count_fsm,6,1.0000,5,5,True,False,488,12,0.028563,46629,325,databricks-meta-llama-3-3-70b-instruct,databricks,19.8,[],2026-08-14T15:54:16,llama-3.3-70b,databricks,native
prog16_word_count_fsm,7,1.0000,5,5,True,False,487,12,0.006531,9684,400,databricks-meta-llama-3-3-70b-instruct,databricks,10.6,[],2026-08-14T15:54:27,llama-3.3-70b,databricks,native
prog16_word_count_fsm,8,1.0000,5,5,True,False,471,12,0.006328,9668,293,databricks-meta-llama-3-3-70b-instruct,databricks,8.6,[],2026-08-14T15:54:35,llama-3.3-70b,databricks,native
prog17_whitespace_trim,1,0.4000,2,5,True,False,491,12,0.013467,21197,416,databricks-meta-llama-3-3-70b-instruct,databricks,13.2,[],2026-08-14T15:54:49,llama-3.3-70b,databricks,native
prog17_whitespace_trim,2,0.4000,2,5,True,False,605,12,0.010373,14738,850,databricks-meta-llama-3-3-70b-instruct,databricks,16.6,[],2026-08-14T15:55:05,llama-3.3-70b,databricks,native
prog17_whitespace_trim,3,0.6000,3,5,True,False,788,12,0.007471,10304,716,databricks-meta-llama-3-3-70b-instruct,databricks,14.4,[],2026-08-14T15:55:20,llama-3.3-70b,databricks,native
prog17_whitespace_trim,4,0.6000,3,5,True,False,709,12,0.007321,10288,638,databricks-meta-llama-3-3-70b-instruct,databricks,13.2,[],2026-08-14T15:55:33,llama-3.3-70b,databricks,native
prog17_whitespace_trim,5,0.4000,2,5,True,False,607,12,0.010139,14738,720,databricks-meta-llama-3-3-70b-instruct,databricks,15.6,[],2026-08-14T15:55:49,llama-3.3-70b,databricks,native
