binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog16_word_count_fsm,1,1.0000,5,5,True,False,485,12,0.004873,6227,541,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.6,[],2026-08-16T13:38:09,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,2,1.0000,5,5,True,False,485,12,0.004827,6238,466,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.1,[],2026-08-16T13:38:18,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,3,1.0000,5,5,True,False,485,12,0.004821,6233,463,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.0,[],2026-08-16T13:38:27,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,4,1.0000,5,5,True,False,485,12,0.004884,6233,550,us.meta.llama3-3-70b-instruct-v1:0,bedrock,10.0,[],2026-08-16T13:38:37,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,5,1.0000,5,5,True,False,487,12,0.004848,6233,501,us.meta.llama3-3-70b-instruct-v1:0,bedrock,8.9,[],2026-08-16T13:38:46,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,6,1.0000,5,5,True,False,485,12,0.004769,6193,430,us.meta.llama3-3-70b-instruct-v1:0,bedrock,8.4,[],2026-08-16T13:38:55,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,7,1.0000,5,5,True,False,487,12,0.004862,6233,520,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.6,[],2026-08-16T13:39:04,llama-3.3-70b,bedrock,text
prog16_word_count_fsm,8,1.0000,5,5,True,False,487,12,0.004866,6233,526,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.7,[],2026-08-16T13:39:14,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,1,0.4000,2,5,True,False,544,12,0.005435,6915,633,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.2,[],2026-08-16T13:39:23,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,2,0.4000,2,5,True,False,523,12,0.005381,6865,608,us.meta.llama3-3-70b-instruct-v1:0,bedrock,10.2,[],2026-08-16T13:39:33,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,3,0.4000,2,5,True,False,639,12,0.005566,6921,809,us.meta.llama3-3-70b-instruct-v1:0,bedrock,12.3,[],2026-08-16T13:39:46,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,4,0.4000,2,5,True,False,582,12,0.005432,6917,628,us.meta.llama3-3-70b-instruct-v1:0,bedrock,10.2,[],2026-08-16T13:39:56,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,5,0.4000,2,5,True,False,545,12,0.005337,6877,536,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.0,[],2026-08-16T13:40:05,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,6,0.4000,2,5,True,False,544,12,0.005439,6921,633,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.2,[],2026-08-16T13:40:14,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,7,0.4000,2,5,True,False,544,12,0.005349,6865,564,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.9,[],2026-08-16T13:40:24,llama-3.3-70b,bedrock,text
prog17_whitespace_trim,8,0.4000,2,5,True,False,542,12,0.005374,6872,592,us.meta.llama3-3-70b-instruct-v1:0,bedrock,11.4,[],2026-08-16T13:40:35,llama-3.3-70b,bedrock,text
prog18_caesar_cipher,1,0.0000,0,5,True,False,628,12,0.009417,12391,688,us.meta.llama3-3-70b-instruct-v1:0,bedrock,13.7,[],2026-08-16T13:40:49,llama-3.3-70b,bedrock,text
prog18_caesar_cipher,2,0.0000,0,5,True,False,620,12,0.009534,12515,726,us.meta.llama3-3-70b-instruct-v1:0,bedrock,15.1,[],2026-08-16T13:41:04,llama-3.3-70b,bedrock,text
prog18_caesar_cipher,3,0.0000,0,5,True,False,549,12,0.006424,8332,590,us.meta.llama3-3-70b-instruct-v1:0,bedrock,9.9,[],2026-08-16T13:41:14,llama-3.3-70b,bedrock,text
