binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog16_word_count_fsm,1,1.0000,5,5,True,False,487,12,0.006166,9239,346,databricks-meta-llama-3-3-70b-instruct,databricks,11.0,[],2026-08-16T06:29:18,llama-3.3-70b,databricks,native
prog16_word_count_fsm,2,1.0000,5,5,True,False,487,12,0.006166,9239,346,databricks-meta-llama-3-3-70b-instruct,databricks,9.1,[],2026-08-16T06:29:27,llama-3.3-70b,databricks,native
prog16_word_count_fsm,3,1.0000,5,5,True,False,492,12,0.010696,16659,389,databricks-meta-llama-3-3-70b-instruct,databricks,12.1,[],2026-08-16T06:29:39,llama-3.3-70b,databricks,native
prog16_word_count_fsm,4,1.0000,5,5,True,False,469,12,0.008631,12933,484,databricks-meta-llama-3-3-70b-instruct,databricks,11.9,[],2026-08-16T06:29:51,llama-3.3-70b,databricks,native
prog16_word_count_fsm,5,1.0000,5,5,True,False,492,12,0.016653,25343,804,databricks-meta-llama-3-3-70b-instruct,databricks,18.6,[],2026-08-16T06:30:09,llama-3.3-70b,databricks,native
prog16_word_count_fsm,6,1.0000,5,5,True,False,469,12,0.008631,12933,484,databricks-meta-llama-3-3-70b-instruct,databricks,11.8,[],2026-08-16T06:30:21,llama-3.3-70b,databricks,native
prog16_word_count_fsm,7,1.0000,5,5,True,False,469,12,0.008631,12933,484,databricks-meta-llama-3-3-70b-instruct,databricks,11.8,[],2026-08-16T06:30:33,llama-3.3-70b,databricks,native
prog16_word_count_fsm,8,1.0000,5,5,True,False,492,12,0.016653,25343,804,databricks-meta-llama-3-3-70b-instruct,databricks,18.6,[],2026-08-16T06:30:52,llama-3.3-70b,databricks,native
prog17_whitespace_trim,1,0.4000,2,5,True,False,588,12,0.017975,28160,599,databricks-meta-llama-3-3-70b-instruct,databricks,16.4,[],2026-08-16T06:31:08,llama-3.3-70b,databricks,native
prog17_whitespace_trim,2,0.4000,2,5,True,False,639,12,0.007356,9865,798,databricks-meta-llama-3-3-70b-instruct,databricks,14.3,[],2026-08-16T06:31:22,llama-3.3-70b,databricks,native
prog17_whitespace_trim,3,0.4000,2,5,True,False,524,12,0.012058,17925,724,databricks-meta-llama-3-3-70b-instruct,databricks,15.8,[],2026-08-16T06:31:38,llama-3.3-70b,databricks,native
prog17_whitespace_trim,4,0.4000,2,5,True,False,639,12,0.007354,9865,797,databricks-meta-llama-3-3-70b-instruct,databricks,14.2,[],2026-08-16T06:31:52,llama-3.3-70b,databricks,native
prog17_whitespace_trim,5,0.4000,2,5,True,False,639,12,0.007356,9865,798,databricks-meta-llama-3-3-70b-instruct,databricks,15.6,[],2026-08-16T06:32:08,llama-3.3-70b,databricks,native
prog17_whitespace_trim,6,0.4000,2,5,True,False,639,12,0.007356,9865,798,databricks-meta-llama-3-3-70b-instruct,databricks,14.1,[],2026-08-16T06:32:22,llama-3.3-70b,databricks,native
prog17_whitespace_trim,7,0.4000,2,5,True,False,794,12,0.007332,9865,785,databricks-meta-llama-3-3-70b-instruct,databricks,14.8,[],2026-08-16T06:32:37,llama-3.3-70b,databricks,native
prog17_whitespace_trim,8,0.4000,2,5,True,False,639,12,0.007354,9865,797,databricks-meta-llama-3-3-70b-instruct,databricks,14.5,[],2026-08-16T06:32:51,llama-3.3-70b,databricks,native
prog18_caesar_cipher,1,0.0000,0,5,True,False,530,12,0.019098,30842,329,databricks-meta-llama-3-3-70b-instruct,databricks,14.2,[],2026-08-16T06:33:06,llama-3.3-70b,databricks,native
prog18_caesar_cipher,2,0.0000,0,5,False,False,510,12,0.019085,30842,322,databricks-meta-llama-3-3-70b-instruct,databricks,12.8,"/w/candidate.c:11:25: error: call to undeclared library function 'strlen' with type 'unsigned long (const char *)'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
   11 |     for (int i = 0; i < strlen(str); i++) {
      |                         ^
",2026-08-16T06:33:18,llama-3.3-70b,databricks,native
prog18_caesar_cipher,3,0.0000,0,5,True,False,526,12,0.019092,30842,326,databricks-meta-llama-3-3-70b-instruct,databricks,13.1,[],2026-08-16T06:33:31,llama-3.3-70b,databricks,native
prog18_caesar_cipher,4,0.0000,0,5,False,False,506,12,0.019083,30842,321,databricks-meta-llama-3-3-70b-instruct,databricks,12.4,"/w/candidate.c:11:25: error: call to undeclared library function 'strlen' with type 'unsigned long (const char *)'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
   11 |     for (int i = 0; i < strlen(str); i++) {
      |                         ^
",2026-08-16T06:33:44,llama-3.3-70b,databricks,native
prog18_caesar_cipher,5,0.0000,0,5,False,False,506,12,0.019083,30842,321,databricks-meta-llama-3-3-70b-instruct,databricks,12.7,"/w/candidate.c:11:25: error: call to undeclared library function 'strlen' with type 'unsigned long (const char *)'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
   11 |     for (int i = 0; i < strlen(str); i++) {
      |                         ^
",2026-08-16T06:33:56,llama-3.3-70b,databricks,native
prog18_caesar_cipher,6,0.0000,0,5,True,False,530,12,0.019088,30828,328,databricks-meta-llama-3-3-70b-instruct,databricks,13.9,[],2026-08-16T06:34:10,llama-3.3-70b,databricks,native
prog18_caesar_cipher,7,0.0000,0,5,True,False,526,12,0.019092,30842,326,databricks-meta-llama-3-3-70b-instruct,databricks,13.1,[],2026-08-16T06:34:23,llama-3.3-70b,databricks,native
prog18_caesar_cipher,8,0.0000,0,5,True,False,526,12,0.019092,30842,326,databricks-meta-llama-3-3-70b-instruct,databricks,13.6,[],2026-08-16T06:34:37,llama-3.3-70b,databricks,native
prog19_palindrome_checker,1,0.8000,4,5,True,False,498,12,0.012720,20162,346,databricks-meta-llama-3-3-70b-instruct,databricks,11.4,[],2026-08-16T06:34:48,llama-3.3-70b,databricks,native
prog19_palindrome_checker,2,0.8000,4,5,True,False,461,12,0.013138,20162,578,databricks-meta-llama-3-3-70b-instruct,databricks,14.1,[],2026-08-16T06:35:03,llama-3.3-70b,databricks,native
prog19_palindrome_checker,3,0.8000,4,5,True,False,462,12,0.013102,20162,558,databricks-meta-llama-3-3-70b-instruct,databricks,13.7,[],2026-08-16T06:35:16,llama-3.3-70b,databricks,native
prog19_palindrome_checker,4,0.8000,4,5,True,False,461,12,0.013145,20162,582,databricks-meta-llama-3-3-70b-instruct,databricks,14.3,[],2026-08-16T06:35:31,llama-3.3-70b,databricks,native
prog19_palindrome_checker,5,0.8000,4,5,True,False,461,12,0.013145,20162,582,databricks-meta-llama-3-3-70b-instruct,databricks,14.4,[],2026-08-16T06:35:45,llama-3.3-70b,databricks,native
prog19_palindrome_checker,6,0.8000,4,5,True,False,461,12,0.013145,20162,582,databricks-meta-llama-3-3-70b-instruct,databricks,13.8,[],2026-08-16T06:35:59,llama-3.3-70b,databricks,native
prog19_palindrome_checker,7,0.8000,4,5,True,False,492,12,0.012739,20152,360,databricks-meta-llama-3-3-70b-instruct,databricks,11.5,[],2026-08-16T06:36:10,llama-3.3-70b,databricks,native
prog19_palindrome_checker,8,0.8000,4,5,True,False,461,12,0.013145,20162,582,databricks-meta-llama-3-3-70b-instruct,databricks,14.2,[],2026-08-16T06:36:24,llama-3.3-70b,databricks,native
prog20_anagram_checker,1,1.0000,5,5,True,False,850,12,0.007401,10984,450,databricks-meta-llama-3-3-70b-instruct,databricks,10.4,[],2026-08-16T06:36:35,llama-3.3-70b,databricks,native
prog20_anagram_checker,2,1.0000,5,5,True,False,850,12,0.013314,20180,670,databricks-meta-llama-3-3-70b-instruct,databricks,15.4,[],2026-08-16T06:36:50,llama-3.3-70b,databricks,native
